#Detector,X,Y,Usage,Trap_Type
1816709_567863_RT,1816709,567863,0110,/ RT
1816719_567016_RT,1816719,567016,1110,/ RT
1817558_550497_RT,1817558,550497,1110,/ RT
1817652_567133_RT,1817652,567133,1110,/ RT
1817699_550277_RT,1817699,550277,0110,/ RT
1817733_567109_RT,1817733,567109,1110,/ RT
1817952_567099_RT,1817952,567099,0110,/ RT
1818103_550145_RT,1818103,550145,1110,/ RT
1818191_567099_RT,1818191,567099,0110,/ RT
1818411_549795_RT,1818411,549795,1110,/ RT
1818937_555861_BS,1818937,555861,0110,/ BS
1819046_549508_RT,1819046,549508,1110,/ RT
1819046_549532_RT,1819046,549532,0110,/ RT
1819082_555983_RT,1819082,555983,0110,/ RT
