#Detector,X,Y,Usage,Trap_Type
1782053_644119_RT,1782053,644119,0101,/ RT
1783023_647242_RT,1783023,647242,0101,/ RT
1784397_653659_RT,1784397,653659,1011,/ RT
1784462_645513_RT,1784462,645513,1010,/ RT
1784610_653306_RT,1784610,653306,0001,/ RT
1785321_580016_RT,1785321,580016,1011,/ RT
1785457_649826_BS,1785457,649826,0110,/ BS
1785601_575076_RT,1785601,575076,0001,/ RT
1786131_584565_BS,1786131,584565,0110,/ BS
1786489_582010_RT,1786489,582010,1111,/ RT
1786514_573699_RT,1786514,573699,0001,/ RT
1786675_582948_RT,1786675,582948,0001,/ RT
1786873_573035_RT,1786873,573035,0001,/ RT
1787545_631508_BS,1787545,631508,0110,/ BS
1788148_603580_RT,1788148,603580,0111,/ RT
1789123_541803_BS,1789123,541803,0110,/ BS
1789218_603332_RT,1789218,603332,0011,/ RT
1789468_625004_RT,1789468,625004,0001,/ RT
1789570_562124_RT,1789570,562124,0010,/ RT
1789747_603038_RT,1789747,603038,0111,/ RT
1790189_602996_RT,1790189,602996,0111,/ RT
1790250_608865_BS,1790250,608865,0110,/ BS
1791068_621545_RT,1791068,621545,0001,/ RT
1795633_542660_RT,1795633,542660,1101,/ RT
1796447_544799_BS,1796447,544799,0110,/ BS
1796780_629159_RT,1796780,629159,0011,/ RT
1796957_629732_RT,1796957,629732,0111,/ RT
1797629_630693_RT,1797629,630693,0011,/ RT
1800172_617621_RT,1800172,617621,0111,/ RT
1800388_617635_RT,1800388,617635,0111,/ RT
1800438_617621_RT,1800438,617621,0011,/ RT
1800638_617623_BS,1800638,617623,0110,/ BS
1801014_525627_RT,1801014,525627,0001,/ RT
1802168_561873_BS,1802168,561873,0010,/ BS
1802304_539864_RT,1802304,539864,0100,/ RT
1803151_574312_RT,1803151,574312,0111,/ RT
1803318_596805_RT,1803318,596805,0011,/ RT
1803371_621692_RT,1803371,621692,1111,/ RT
1803534_574439_RT,1803534,574439,0111,/ RT
1803640_621272_RT,1803640,621272,0111,/ RT
1803643_596075_RT,1803643,596075,0011,/ RT
1803652_522430_RT,1803652,522430,0001,/ RT
1803794_523733_RT,1803794,523733,1011,/ RT
1803820_619922_RT,1803820,619922,1111,/ RT
1804013_600651_RT,1804013,600651,0111,/ RT
1804091_574248_RT,1804091,574248,0111,/ RT
1804124_595419_RT,1804124,595419,0011,/ RT
1804401_523227_RT,1804401,523227,0011,/ RT
1804522_600988_RT,1804522,600988,0111,/ RT
1804770_602365_RT,1804770,602365,0011,/ RT
1805004_522863_RT,1805004,522863,0011,/ RT
1805464_591691_RT,1805464,591691,0011,/ RT
1805630_573275_RT,1805630,573275,0111,/ RT
1805694_601311_RT,1805694,601311,0111,/ RT
1806095_543611_RT,1806095,543611,0010,/ RT
1806202_542908_BS,1806202,542908,0110,/ BS
1806532_581218_RT,1806532,581218,1011,/ RT
1806642_520312_RT,1806642,520312,0011,/ RT
1807357_518181_RT,1807357,518181,0011,/ RT
1807502_529644_RT,1807502,529644,1011,/ RT
1808204_520329_RT,1808204,520329,0011,/ RT
1809183_593079_BS,1809183,593079,0110,/ BS
1809183_593079_RT,1809183,593079,0001,/ RT
1809252_530490_RT,1809252,530490,1101,/ RT
1809281_521202_RT,1809281,521202,0011,/ RT
1809865_522556_RT,1809865,522556,0011,/ RT
1812349_587174_RT,1812349,587174,1111,/ RT
1812487_538588_RT,1812487,538588,1101,/ RT
1812739_566325_RT,1812739,566325,0111,/ RT
1813120_566989_RT,1813120,566989,0111,/ RT
1815110_511958_BS,1815110,511958,0110,/ BS
1816699_567629_RT,1816699,567629,0001,/ RT
1816719_567016_RT,1816719,567016,0111,/ RT
1817199_525595_RT,1817199,525595,1111,/ RT
1817478_525317_RT,1817478,525317,0011,/ RT
1817699_550277_RT,1817699,550277,0011,/ RT
1817733_567109_RT,1817733,567109,0111,/ RT
1818378_523175_RT,1818378,523175,1111,/ RT
1818411_549795_RT,1818411,549795,0111,/ RT
1819046_549532_RT,1819046,549532,0111,/ RT
1819617_522212_BS,1819617,522212,0110,/ BS
1819847_522150_RT,1819847,522150,1111,/ RT
1820056_537539_RT,1820056,537539,0110,/ RT
1821275_553906_RT,1821275,553906,0010,/ RT
1823885_521020_RT,1823885,521020,1111,/ RT
1824161_548911_RT,1824161,548911,0101,/ RT
1825507_519848_RT,1825507,519848,1111,/ RT
1825539_548080_RT,1825539,548080,0101,/ RT
1825999_519799_RT,1825999,519799,1111,/ RT
1827325_509718_RT,1827325,509718,0001,/ RT
1828739_546779_RT,1828739,546779,0011,/ RT
1828756_547519_RT,1828756,547519,0011,/ RT
1828867_545811_RT,1828867,545811,0011,/ RT
1828909_545160_RT,1828909,545160,0001,/ RT
1829237_511597_RT,1829237,511597,0111,/ RT
1829415_545540_RT,1829415,545540,0001,/ RT
1829500_513984_BS,1829500,513984,0010,/ BS
1829653_537305_RT,1829653,537305,1111,/ RT
1829841_511691_RT,1829841,511691,0111,/ RT
1829953_513689_BS,1829953,513689,0100,/ BS
1830076_513631_RT,1830076,513631,0011,/ RT
1831216_513800_RT,1831216,513800,1111,/ RT
1831888_513915_RT,1831888,513915,0111,/ RT
1833918_514891_RT,1833918,514891,0010,/ RT
1834153_520765_RT,1834153,520765,1111,/ RT
1835466_514964_RT,1835466,514964,1111,/ RT
1835730_530726_BS,1835730,530726,0110,/ BS
1835934_523640_RT,1835934,523640,1111,/ RT
1836908_512605_RT,1836908,512605,0001,/ RT
1837122_523887_RT,1837122,523887,1111,/ RT
1838064_525920_BS,1838064,525920,0110,/ BS
1841631_518042_RT,1841631,518042,1111,/ RT
1841702_517917_RT,1841702,517917,0011,/ RT
1841857_524764_RT,1841857,524764,1111,/ RT
1841925_524724_RT,1841925,524724,0010,/ RT
1844832_526937_RT,1844832,526937,0011,/ RT
1845026_526971_RT,1845026,526971,0010,/ RT
1845328_514971_RT,1845328,514971,1111,/ RT
1845788_527596_RT,1845788,527596,0111,/ RT
1846748_512477_RT,1846748,512477,1111,/ RT
1847431_513372_RT,1847431,513372,1111,/ RT
1847811_528526_RT,1847811,528526,0111,/ RT
1847970_528590_RT,1847970,528590,0010,/ RT
1848706_514987_RT,1848706,514987,1011,/ RT
1849238_528925_RT,1849238,528925,1111,/ RT
1849959_517328_RT,1849959,517328,0011,/ RT
1850627_529878_RT,1850627,529878,0001,/ RT
1850631_529874_RT,1850631,529874,0110,/ RT
1852365_519412_RT,1852365,519412,1011,/ RT
1853610_520325_RT,1853610,520325,1011,/ RT
1856962_521236_RT,1856962,521236,1011,/ RT
1857237_523169_RT,1857237,523169,1011,/ RT
1857260_520324_RT,1857260,520324,1011,/ RT
1859629_523651_RT,1859629,523651,1011,/ RT
1859836_524525_RT,1859836,524525,1011,/ RT
1862107_521407_RT,1862107,521407,1010,/ RT
1862240_521089_RT,1862240,521089,0010,/ RT
